25-39,airbag,belted,1,f,81,1990,driver,1,3
40-54,airbag,belted,1,m,24,2000,driver,0,0
25-39,none,none,1,m,17,1969,driver,0,3
25-39,none,belted,1,m,68,1990,driver,0,3
40-54,airbag,none,0,m,18,1999,driver,1,4
40-54,airbag,belted,0,m,20,1999,pass,1,3
40-54,airbag,belted,0,f,31,1999,driver,0,2
40-54,airbag,belted,1,m,28,2001,driver,0,0
40-54,none,belted,1,m,55,1988,driver,0,0
55+,airbag,belted,1,m,20,1992,driver,1,2
55+,none,none,1,m,19,1992,pass,0,3
55+,airbag,belted,1,m,35,1996,driver,1,4
55+,none,belted,0,m,35,1987,driver,0,2
40-54,airbag,belted,0,m,57,1998,driver,0,0
55+,airbag,belted,1,m,50,1994,driver,1,2
40-54,none,none,0,m,32,1987,driver,0,0
40-54,none,none,0,m,31,1987,pass,0,0
40-54,none,belted,1,m,45,1991,driver,0,3
55+,airbag,none,0,m,19,1992,driver,1,3
55+,none,none,0,m,19,1992,pass,0,3
40-54,airbag,belted,1,m,63,2000,driver,1,3
40-54,airbag,none,1,f,27,1999,driver,1,3
40-54,airbag,none,1,m,24,1999,pass,1,2
25-39,airbag,belted,1,m,40,1997,driver,1,1
55+,airbag,none,1,f,74,1995,driver,1,4
40-54,airbag,belted,1,m,28,1999,driver,1,3
25-39,airbag,none,1,m,44,1999,driver,1,2
25-39,airbag,belted,1,m,35,1996,driver,1,2
40-54,airbag,none,0,m,22,2001,driver,1,4
40-54,airbag,none,0,f,28,2001,pass,1,3
25-39,none,none,1,m,18,1991,driver,0,2
40-54,none,none,1,m,77,1986,driver,0,3
55+,none,none,1,f,27,1987,driver,0,4
25-39,airbag,belted,1,m,45,2000,driver,1,2
25-39,none,belted,1,m,43,1983,driver,0,0
40-54,airbag,belted,0,m,26,1999,driver,1,0
25-39,airbag,belted,1,m,25,1994,driver,1,0
25-39,airbag,belted,1,m,23,1994,pass,1,0
40-54,none,none,1,m,25,1989,driver,0,0
40-54,none,none,1,f,27,1989,pass,0,0
40-54,airbag,belted,0,m,17,1996,driver,1,3
40-54,airbag,none,0,m,17,1996,pass,1,4
40-54,airbag,belted,0,f,33,1996,driver,0,0
40-54,none,belted,1,m,43,1995,driver,0,0
25-39,none,none,1,m,52,1989,driver,0,3
40-54,none,belted,1,m,53,1994,driver,0,3
25-39,airbag,belted,1,f,46,2001,driver,1,1
25-39,airbag,none,1,f,50,1992,driver,1,3
40-54,airbag,belted,1,m,43,1998,driver,1,0
40-54,airbag,belted,1,m,25,1999,driver,1,0
25-39,airbag,belted,1,f,25,1997,driver,1,3
25-39,none,belted,1,f,37,1990,driver,0,3
40-54,airbag,belted,1,f,66,1994,driver,1,3
40-54,none,belted,0,m,39,1993,driver,0,1
40-54,airbag,belted,1,f,62,1995,driver,1,2
40-54,airbag,belted,1,m,55,1989,driver,1,0
25-39,airbag,belted,1,m,32,1999,driver,1,3
40-54,airbag,belted,1,f,27,1999,driver,1,3
25-39,airbag,none,0,m,31,2001,driver,0,2
25-39,airbag,none,0,f,32,2001,pass,0,3
25-39,airbag,none,1,f,32,2001,driver,1,3
40-54,airbag,belted,1,m,30,1995,driver,1,3
40-54,airbag,belted,1,f,33,1995,pass,1,1
40-54,airbag,none,1,m,45,1995,driver,1,3
40-54,airbag,belted,1,m,44,1999,driver,0,3
25-39,none,none,1,m,44,1984,driver,0,2
25-39,none,none,0,m,23,1988,driver,0,2
25-39,none,none,0,f,20,1988,pass,0,3
40-54,none,none,1,f,32,1971,driver,0,3
25-39,none,belted,1,m,19,1985,driver,0,3
25-39,none,belted,1,m,20,1985,pass,0,2
40-54,airbag,belted,1,f,75,1995,driver,1,1
40-54,airbag,belted,1,f,28,1999,driver,0,1
55+,airbag,belted,0,f,46,1997,driver,0,3
25-39,none,belted,1,f,34,1989,driver,0,2
25-39,none,belted,1,m,39,1989,pass,0,2
25-39,airbag,belted,1,m,27,2001,driver,1,3
25-39,airbag,none,1,m,29,2001,pass,1,2
25-39,airbag,belted,1,f,72,1995,driver,1,3
25-39,none,belted,1,m,74,1995,pass,0,4
40-54,airbag,belted,1,f,16,1998,driver,1,0
40-54,airbag,belted,1,f,16,1998,pass,1,2
25-39,airbag,none,1,m,50,1999,driver,1,1
40-54,airbag,belted,1,m,52,2002,driver,1,4
25-39,airbag,belted,0,f,27,1999,driver,0,2
40-54,none,belted,1,m,53,1988,driver,0,3
40-54,airbag,belted,1,m,26,1991,driver,1,1
40-54,none,belted,1,m,19,1987,driver,0,1
40-54,none,belted,1,f,21,1987,pass,0,1
40-54,airbag,belted,0,m,23,1994,driver,1,1
40-54,airbag,none,0,f,23,1994,pass,1,3
40-54,airbag,belted,1,m,33,2000,driver,0,1
25-39,none,belted,1,f,18,1989,driver,0,3
40-54,none,belted,0,m,31,1997,driver,0,0
40-54,airbag,belted,0,f,41,1999,driver,0,0
40-54,airbag,belted,1,f,61,1992,driver,1,0
25-39,none,none,1,m,29,1985,driver,0,2
25-39,none,none,1,m,52,1985,pass,0,2
40-54,airbag,belted,0,f,26,1995,driver,1,2
40-54,airbag,belted,0,f,84,1995,pass,1,5
40-54,airbag,none,1,f,21,2000,driver,1,3
40-54,airbag,belted,0,f,56,1997,driver,1,4
40-54,airbag,belted,0,m,65,1997,pass,1,4
40-54,airbag,belted,0,m,17,1999,driver,0,0
25-39,airbag,belted,1,m,24,2001,driver,1,0
25-39,none,belted,1,f,25,1990,driver,0,1
40-54,airbag,belted,0,m,46,1999,driver,0,1
25-39,none,none,1,m,22,1986,driver,0,3
40-54,airbag,belted,1,f,72,1998,driver,1,3
40-54,airbag,belted,0,f,33,1999,driver,1,3
25-39,none,belted,1,m,28,1985,driver,0,3
25-39,none,belted,1,m,25,1985,pass,0,3
55+,airbag,none,1,f,30,1999,driver,0,1
40-54,none,none,0,m,31,1988,driver,0,1
40-54,airbag,belted,1,m,25,2001,driver,1,3
40-54,airbag,belted,1,f,26,2001,pass,1,3
40-54,airbag,belted,0,m,42,1995,driver,0,1
40-54,airbag,belted,0,m,42,1995,pass,0,0
40-54,none,none,1,m,36,1988,driver,0,3
40-54,none,none,1,m,16,1988,pass,0,2
25-39,none,belted,0,m,62,1992,driver,0,2
25-39,airbag,none,1,m,51,1995,driver,1,2
25-39,airbag,none,1,m,38,1995,pass,1,2
40-54,airbag,belted,0,f,26,1999,driver,0,3
40-54,airbag,belted,0,f,24,1999,pass,0,3
40-54,airbag,belted,1,m,16,1995,driver,1,3
40-54,airbag,belted,1,m,17,1995,pass,1,2
40-54,none,belted,1,m,73,1992,driver,0,2
40-54,none,belted,0,m,23,1988,driver,0,2
40-54,none,belted,0,m,24,1988,pass,0,2
55+,airbag,none,1,f,39,1998,driver,1,3
40-54,airbag,belted,1,m,85,1998,driver,1,3
40-54,airbag,belted,1,f,77,1998,pass,1,1
40-54,airbag,belted,1,f,19,1998,driver,1,0
25-39,airbag,belted,1,m,30,1996,driver,1,3
25-39,none,belted,1,f,58,1987,driver,0,3
40-54,airbag,belted,1,m,31,2000,driver,0,1
40-54,airbag,belted,1,m,34,1999,driver,1,0
40-54,airbag,none,1,m,44,1999,pass,1,2
40-54,none,belted,0,f,29,1988,driver,0,1
40-54,none,belted,0,f,22,1988,pass,0,1
40-54,none,none,1,f,30,1989,driver,0,0
40-54,none,none,1,m,30,1989,pass,0,0
25-39,none,belted,0,m,57,1989,driver,0,3
25-39,none,belted,0,f,50,1989,pass,0,2
40-54,none,belted,1,m,51,1992,driver,0,1
40-54,airbag,none,1,m,33,2000,driver,1,2
40-54,none,belted,1,f,44,1989,driver,0,3
55+,airbag,belted,0,f,49,2001,driver,0,2
40-54,airbag,belted,1,m,36,1993,driver,0,0
40-54,airbag,belted,1,f,36,1993,pass,0,0
40-54,none,none,1,m,42,1985,driver,0,3
55+,airbag,belted,1,m,44,2001,driver,1,3
25-39,none,belted,0,m,30,1975,driver,0,2
25-39,none,belted,0,m,27,1975,pass,0,1
40-54,airbag,belted,1,f,27,2001,driver,1,1
25-39,none,none,1,f,90,1961,driver,0,3
40-54,airbag,none,0,m,24,1996,driver,0,3
40-54,none,belted,1,f,21,1989,driver,0,0
25-39,airbag,none,1,f,21,2001,driver,1,1
40-54,airbag,belted,0,f,47,1994,driver,0,3
40-54,none,belted,1,m,33,1994,driver,0,1
25-39,none,belted,0,f,49,1990,driver,0,3
25-39,none,belted,0,f,79,1990,pass,0,3
25-39,airbag,belted,1,f,32,1996,driver,1,2
40-54,none,belted,0,m,26,1987,driver,0,0
40-54,airbag,belted,1,f,19,1993,driver,1,3
40-54,none,belted,1,f,38,1993,pass,0,3
25-39,airbag,belted,1,f,24,1994,driver,1,2
25-39,airbag,belted,1,m,29,1994,pass,1,2
40-54,airbag,belted,0,m,18,1998,driver,0,0
25-39,none,none,1,f,42,1990,driver,0,3
40-54,none,none,1,m,36,1988,driver,0,3
40-54,none,belted,0,f,49,1984,driver,0,3
40-54,airbag,belted,1,f,46,1998,driver,0,0
40-54,airbag,none,1,m,22,1992,driver,1,2
40-54,none,none,1,f,28,1992,pass,0,NA
25-39,airbag,belted,0,f,24,1999,driver,0,0
25-39,airbag,belted,0,m,25,1999,pass,0,0
40-54,airbag,belted,1,m,27,2001,driver,1,0
40-54,airbag,belted,1,m,28,2001,pass,1,0
25-39,airbag,none,1,f,36,1996,driver,1,3
25-39,airbag,none,1,m,30,1996,pass,1,3
40-54,none,belted,1,m,23,1988,driver,0,0
25-39,none,belted,1,f,83,1988,driver,0,3
25-39,airbag,belted,1,f,19,1999,driver,1,2
55+,none,belted,1,m,19,1990,driver,0,0
55+,airbag,none,0,m,21,2000,driver,0,3
55+,airbag,belted,0,m,19,2000,pass,0,4
40-54,airbag,belted,1,m,19,1998,driver,1,0
40-54,airbag,belted,1,f,19,1998,pass,1,1
40-54,none,belted,0,m,36,1985,driver,0,2
40-54,none,belted,0,f,33,1985,pass,0,1
25-39,airbag,belted,1,f,68,1994,driver,1,2
40-54,airbag,belted,0,m,26,1999,driver,0,1
40-54,airbag,belted,1,f,24,1995,driver,0,0
25-39,none,belted,1,m,41,1990,driver,0,3
40-54,airbag,belted,0,m,42,2000,driver,0,0
40-54,airbag,belted,1,m,41,1989,driver,1,0
40-54,none,belted,1,f,33,1989,pass,0,3
40-54,airbag,belted,1,f,38,1991,driver,0,1
25-39,none,belted,1,m,21,1988,driver,0,0
25-39,airbag,belted,1,f,47,1990,driver,1,3
40-54,none,belted,0,f,20,1987,driver,0,1
55+,airbag,belted,1,m,33,1991,driver,0,0
40-54,airbag,belted,0,m,29,2000,driver,0,0
40-54,airbag,belted,0,m,40,1999,driver,0,0
40-54,none,belted,0,f,24,1987,driver,0,1
55+,airbag,none,0,m,18,2000,driver,0,1
55+,airbag,belted,0,m,19,2000,pass,0,3
40-54,airbag,belted,1,m,24,1997,driver,1,1
40-54,airbag,belted,1,f,21,1997,pass,1,1
40-54,airbag,belted,0,m,49,1997,driver,0,0
40-54,airbag,belted,0,m,26,1997,pass,0,0
40-54,none,belted,0,m,57,1993,driver,0,2
25-39,airbag,none,1,m,36,2001,driver,1,3
40-54,none,belted,0,m,50,1994,driver,0,2
40-54,none,belted,1,m,39,1987,driver,0,1
25-39,none,belted,0,m,26,1990,driver,0,3
25-39,none,belted,1,f,37,1993,driver,0,3
40-54,none,belted,0,m,17,1992,driver,0,4
40-54,airbag,belted,0,f,43,1999,driver,0,1
40-54,none,none,1,m,17,1983,driver,0,2
40-54,none,belted,1,m,17,1983,pass,0,3
40-54,airbag,belted,0,f,46,2001,driver,0,1
25-39,airbag,belted,0,f,41,2001,driver,0,1
25-39,airbag,belted,1,m,23,2001,driver,1,1
40-54,airbag,belted,1,f,35,2002,driver,0,1
40-54,airbag,belted,1,m,59,2001,driver,1,1
40-54,airbag,belted,0,m,19,1997,driver,0,4
40-54,airbag,belted,1,m,65,2001,driver,1,1
40-54,airbag,belted,1,m,70,2001,pass,1,2
55+,airbag,belted,1,m,50,1995,driver,1,3
55+,airbag,belted,1,m,37,1995,pass,1,1
55+,none,belted,1,f,21,1991,driver,0,3
25-39,airbag,belted,1,m,30,2002,driver,1,3
25-39,none,belted,1,m,18,1992,driver,0,5
40-54,none,belted,0,m,19,1992,driver,0,1
40-54,airbag,belted,1,m,38,2000,driver,0,0
40-54,airbag,belted,1,f,34,2001,driver,1,1
25-39,airbag,belted,1,f,22,1995,driver,1,1
40-54,airbag,belted,1,f,54,1994,driver,0,1
40-54,airbag,none,1,m,86,1994,pass,0,2
25-39,airbag,belted,1,m,27,1992,driver,0,0
40-54,airbag,none,0,f,21,2002,driver,0,1
40-54,none,belted,1,m,37,1993,driver,0,0
55+,airbag,belted,0,m,37,2002,driver,0,1
55+,airbag,belted,0,m,35,2002,pass,0,1
40-54,none,belted,1,m,19,1987,driver,0,0
40-54,none,belted,1,m,19,1987,pass,0,0
25-39,none,belted,1,f,19,1988,driver,0,0
25-39,airbag,belted,1,f,29,1999,driver,1,1
25-39,airbag,belted,1,m,22,1998,driver,1,2
25-39,airbag,belted,1,m,25,1998,pass,1,1
40-54,none,belted,1,m,19,1991,driver,0,3
25-39,none,belted,1,f,47,1984,driver,0,2
25-39,airbag,belted,1,m,51,2000,driver,1,1
25-39,airbag,belted,1,f,48,2000,pass,1,1
40-54,airbag,belted,1,f,34,1995,driver,1,1
40-54,airbag,belted,0,f,38,1992,driver,0,1
40-54,airbag,belted,1,m,27,1997,driver,1,2
25-39,airbag,belted,1,f,17,1991,driver,1,2
25-39,none,belted,1,m,28,1988,driver,0,0
25-39,none,belted,1,f,31,1988,pass,0,0
55+,none,belted,1,f,25,1988,driver,0,2
55+,none,none,1,m,24,1988,pass,0,3
40-54,airbag,belted,1,f,40,1997,driver,0,3
55+,none,none,0,f,48,1987,driver,0,4
40-54,airbag,belted,1,f,37,1998,driver,1,1
25-39,airbag,belted,1,m,42,1999,driver,1,1
40-54,airbag,belted,0,m,32,1996,driver,0,1
40-54,airbag,belted,0,f,30,1996,pass,0,0
25-39,none,none,1,m,72,1986,driver,0,2
40-54,airbag,belted,0,m,32,1996,driver,1,0
25-39,airbag,belted,0,m,35,1998,driver,0,3
40-54,none,belted,1,f,40,1994,driver,0,0
40-54,none,none,1,f,45,1994,pass,0,1
40-54,airbag,belted,1,f,25,1997,driver,0,3
40-54,airbag,belted,1,f,22,1997,pass,0,0
40-54,none,belted,1,f,44,1986,driver,0,1
40-54,airbag,belted,0,m,44,1996,driver,1,4
40-54,airbag,belted,0,f,50,2001,driver,0,0
40-54,airbag,belted,0,f,41,2001,pass,0,0
40-54,airbag,belted,1,f,27,1996,driver,1,1
40-54,none,belted,1,f,26,1996,pass,0,1
40-54,airbag,belted,0,f,57,2001,driver,0,4
40-54,airbag,belted,1,f,17,1998,driver,1,2
40-54,airbag,belted,1,m,18,1998,pass,1,3
40-54,none,none,1,f,46,1989,driver,0,1
40-54,none,none,1,m,32,1989,pass,0,1
40-54,airbag,belted,1,f,31,1994,driver,1,1
40-54,airbag,belted,0,m,45,1998,driver,1,3
40-54,airbag,belted,0,m,43,1998,pass,1,1
25-39,airbag,belted,0,f,21,1993,driver,0,1
25-39,none,belted,1,m,19,1991,driver,0,1
25-39,none,belted,1,f,20,1991,pass,0,1
25-39,none,belted,1,f,45,1991,driver,0,1
40-54,airbag,belted,1,f,51,2000,driver,0,0
40-54,airbag,belted,0,m,68,1998,driver,0,0
40-54,none,none,1,m,41,1987,driver,0,3
40-54,airbag,belted,1,m,59,2002,driver,0,3
40-54,airbag,belted,1,f,43,2000,driver,0,1
25-39,airbag,none,0,f,22,1994,driver,0,3
40-54,airbag,belted,1,f,18,1996,driver,0,0
40-54,airbag,belted,1,f,17,1996,pass,0,0
40-54,airbag,belted,0,f,48,1998,driver,0,1
40-54,airbag,none,1,f,17,1996,driver,0,0
40-54,airbag,belted,0,f,22,1995,driver,1,2
40-54,airbag,none,0,m,20,1995,pass,1,3
40-54,airbag,belted,0,f,32,1997,driver,0,0
40-54,none,belted,0,f,32,1991,driver,0,1
40-54,airbag,none,1,m,49,2002,driver,0,0
40-54,airbag,belted,1,f,19,1995,driver,0,0
40-54,airbag,belted,0,f,26,1997,driver,0,0
40-54,none,belted,1,f,56,1994,driver,0,1
25-39,airbag,none,1,m,61,1999,driver,1,3
25-39,airbag,belted,0,f,39,2002,driver,0,1
40-54,airbag,belted,1,f,62,1991,driver,1,1
25-39,airbag,belted,1,m,17,2001,driver,1,0
25-39,airbag,belted,1,m,16,2001,pass,1,0
25-39,airbag,belted,0,f,20,1997,driver,0,3
40-54,none,belted,1,m,26,1987,driver,0,3
40-54,airbag,belted,1,f,27,1994,driver,1,2
40-54,airbag,belted,0,f,80,1995,driver,0,0
40-54,airbag,belted,1,f,75,2001,driver,1,1
40-54,airbag,belted,1,m,67,2001,pass,1,1
40-54,airbag,belted,0,f,84,1996,driver,0,0
40-54,airbag,belted,1,m,89,1999,driver,1,1
25-39,airbag,belted,0,f,75,1998,driver,0,0
25-39,airbag,belted,0,m,79,1998,pass,0,0
40-54,airbag,belted,0,m,28,1997,driver,1,0
55+,airbag,belted,1,m,17,2001,driver,0,0
40-54,airbag,belted,1,m,48,2002,driver,1,3
25-39,airbag,none,1,m,25,1997,driver,1,3
40-54,airbag,belted,1,f,39,2001,driver,0,1
40-54,airbag,belted,1,f,43,1996,driver,1,1
40-54,none,none,1,m,37,1988,driver,0,3
40-54,airbag,belted,0,f,21,1995,driver,0,2
40-54,airbag,belted,1,m,25,1994,driver,0,0
40-54,airbag,none,1,m,68,2000,driver,1,4
40-54,airbag,belted,1,f,37,2000,driver,0,2
40-54,airbag,belted,0,m,58,2001,driver,0,0
40-54,airbag,belted,0,f,57,2001,pass,0,1
40-54,airbag,belted,0,f,44,1997,driver,0,0
40-54,airbag,belted,1,m,53,1992,driver,1,3
40-54,airbag,belted,1,f,53,1992,pass,1,1
40-54,none,belted,1,f,28,1992,driver,0,3
40-54,none,none,0,m,44,1989,driver,0,3
40-54,none,belted,0,m,17,1989,pass,0,2
40-54,airbag,belted,1,m,17,1999,driver,0,0
25-39,airbag,none,1,f,54,1994,driver,1,3
40-54,none,none,1,m,33,1988,driver,0,3
40-54,none,none,1,m,59,1988,pass,0,1
25-39,airbag,belted,1,f,45,2001,driver,1,3
25-39,none,belted,1,f,54,1989,driver,0,3
40-54,airbag,belted,1,m,31,1999,driver,0,1
40-54,airbag,belted,1,f,55,1999,pass,0,1
25-39,airbag,belted,0,f,18,1997,driver,1,1
40-54,airbag,belted,1,m,27,1994,driver,1,0
40-54,none,belted,1,m,66,1987,driver,0,0
40-54,none,belted,1,f,24,1989,driver,0,1
40-54,airbag,none,1,m,49,1994,driver,0,NA
40-54,airbag,belted,0,m,51,1992,driver,0,3
40-54,airbag,belted,1,m,26,2001,driver,0,3
40-54,airbag,belted,1,f,47,2001,driver,0,1
40-54,none,belted,0,m,49,1988,driver,0,1
40-54,airbag,belted,1,m,45,1996,driver,1,0
40-54,none,belted,1,m,37,1987,driver,0,1
55+,airbag,none,1,m,32,1992,driver,0,1
55+,airbag,none,1,m,39,1992,pass,0,1
40-54,airbag,belted,0,m,25,1996,driver,0,1
40-54,airbag,belted,0,m,65,1994,driver,1,1
40-54,airbag,belted,1,m,48,1999,driver,1,1
40-54,airbag,belted,1,f,41,1999,pass,1,1
40-54,airbag,belted,1,f,43,1999,driver,1,1
25-39,airbag,belted,0,f,40,1995,driver,1,1
40-54,airbag,belted,1,f,47,1997,driver,1,1
55+,airbag,belted,0,m,20,1991,driver,0,2
55+,airbag,none,1,m,25,1999,driver,0,1
40-54,airbag,belted,0,f,33,1999,driver,1,0
40-54,none,belted,1,f,38,1989,driver,0,0
25-39,none,belted,0,m,45,1990,driver,0,0
40-54,airbag,belted,1,m,23,1999,driver,1,1
40-54,airbag,belted,1,m,18,1993,driver,0,0
40-54,airbag,belted,1,m,29,1993,driver,0,3
40-54,airbag,belted,1,f,30,1993,pass,0,2
40-54,none,belted,0,f,32,1990,driver,0,1
40-54,none,belted,0,m,41,1990,pass,0,1
25-39,none,belted,1,m,29,1989,driver,0,0
40-54,none,none,1,m,86,1988,driver,0,1
25-39,airbag,belted,1,m,74,1994,driver,1,1
25-39,airbag,belted,1,f,16,1994,pass,1,1
25-39,airbag,none,1,m,41,2002,driver,1,3
25-39,airbag,belted,0,m,32,1998,driver,0,1
25-39,airbag,belted,1,f,50,2002,driver,1,1
40-54,airbag,belted,1,m,26,2002,driver,1,NA
40-54,airbag,belted,1,f,21,2002,pass,1,NA
40-54,none,none,0,m,42,1992,driver,0,0
40-54,none,belted,0,m,48,1992,driver,0,1
40-54,none,belted,0,m,17,1992,pass,0,1
25-39,airbag,belted,1,m,57,2001,driver,1,1
40-54,airbag,none,1,m,23,2003,driver,1,1
40-54,airbag,belted,1,m,47,2000,driver,1,1
40-54,none,belted,0,f,27,1992,driver,0,1
25-39,none,belted,0,m,19,1990,driver,0,0
40-54,airbag,belted,1,m,54,1999,driver,0,0
25-39,airbag,belted,0,f,65,1993,driver,0,3
25-39,airbag,none,0,m,80,1993,pass,0,2
40-54,none,belted,1,m,17,1994,driver,0,0
40-54,none,none,1,m,37,1994,pass,0,2
55+,none,none,1,m,38,1986,driver,0,0
40-54,airbag,none,0,f,18,2000,driver,1,0
40-54,airbag,belted,0,m,34,1995,driver,1,3
40-54,airbag,belted,1,f,65,1995,driver,0,0
40-54,airbag,belted,0,f,62,2000,driver,0,0
40-54,airbag,belted,0,f,62,2000,pass,0,0
25-39,airbag,belted,1,f,60,2000,driver,1,0
25-39,airbag,belted,1,m,62,2000,pass,1,0
25-39,none,belted,1,f,18,1987,driver,0,3
40-54,none,belted,1,f,40,1988,driver,0,0
40-54,airbag,belted,0,f,31,1997,driver,0,1
25-39,airbag,belted,1,f,48,1998,driver,1,2
25-39,airbag,belted,1,f,53,2000,driver,0,3
40-54,airbag,belted,1,m,49,2002,driver,0,0
40-54,airbag,none,1,m,30,1999,driver,1,1
40-54,airbag,none,1,f,27,1999,pass,1,3
25-39,airbag,belted,0,f,23,2001,driver,0,3
25-39,airbag,belted,0,m,24,2001,pass,0,3
40-54,none,belted,0,f,31,1981,driver,0,0
40-54,none,belted,1,f,38,1994,driver,0,1
40-54,airbag,belted,0,m,20,1997,driver,0,0
40-54,airbag,belted,0,m,37,1997,driver,0,1
40-54,airbag,belted,0,f,75,1997,pass,0,1
40-54,airbag,belted,1,f,18,1994,driver,1,0
40-54,airbag,belted,1,f,80,1995,driver,1,3
40-54,airbag,belted,1,m,26,1997,driver,1,0
25-39,airbag,belted,1,m,28,1998,driver,0,0
40-54,airbag,belted,0,f,79,2000,driver,0,1
40-54,airbag,belted,0,m,78,2000,pass,0,3
40-54,none,belted,1,m,27,1988,driver,0,2
40-54,airbag,none,1,m,20,1996,driver,1,1
40-54,airbag,none,1,m,20,1996,pass,1,1
40-54,none,belted,0,f,17,1994,driver,0,1
25-39,airbag,belted,1,m,68,1999,driver,1,1
25-39,airbag,belted,1,f,64,1999,pass,1,1
25-39,none,none,1,m,62,1990,driver,0,3
40-54,airbag,belted,0,m,36,1999,driver,1,3
40-54,airbag,belted,0,m,29,1999,pass,1,3
40-54,airbag,belted,1,m,41,1999,driver,1,2
25-39,none,none,1,f,74,1991,driver,0,4
40-54,airbag,belted,1,f,26,2001,driver,0,0
55+,airbag,belted,1,f,83,1994,driver,1,3
40-54,airbag,belted,1,f,20,2001,driver,0,2
25-39,airbag,belted,1,m,38,1996,driver,1,0
40-54,airbag,belted,0,f,18,1991,driver,0,0
40-54,airbag,belted,1,m,72,2002,driver,1,1
40-54,airbag,belted,1,f,75,2002,pass,1,1
25-39,airbag,belted,0,f,18,1997,driver,0,1
25-39,none,belted,0,f,68,1988,driver,0,0
25-39,none,belted,1,f,76,1987,driver,0,2
40-54,airbag,belted,1,f,55,1999,driver,1,1
40-54,airbag,none,1,m,35,1989,driver,1,3
40-54,none,none,0,m,25,1990,driver,0,0
40-54,airbag,belted,0,f,21,1996,driver,0,0
40-54,airbag,belted,0,m,21,1996,pass,0,0
40-54,none,belted,0,f,26,1991,driver,0,3
55+,airbag,belted,0,m,38,2002,driver,0,3
25-39,airbag,belted,1,m,27,1991,driver,1,3
25-39,none,none,1,m,40,1991,pass,0,3
25-39,airbag,belted,1,m,82,1991,driver,1,1
25-39,none,belted,1,f,90,1991,pass,0,3
25-39,airbag,belted,1,m,54,2002,driver,1,1
55+,none,belted,1,m,27,1992,driver,0,2
40-54,airbag,belted,1,m,54,1999,driver,1,1
40-54,airbag,none,0,m,40,2002,driver,0,1
40-54,airbag,belted,0,m,30,2002,pass,0,1
55+,airbag,none,0,m,77,2002,driver,0,0
25-39,airbag,belted,1,m,28,2001,driver,0,1
40-54,none,belted,0,f,18,1993,driver,0,1
25-39,none,belted,0,m,41,1993,driver,0,0
25-39,none,belted,0,f,42,1993,pass,0,3
40-54,airbag,belted,1,f,35,2002,driver,1,0
40-54,airbag,belted,1,f,57,2002,pass,1,0
25-39,airbag,belted,1,f,30,1995,driver,1,1
40-54,airbag,belted,1,m,31,2001,driver,0,0
40-54,airbag,belted,0,m,67,1998,driver,0,0
40-54,airbag,belted,0,f,68,1998,pass,0,1
25-39,none,belted,0,f,26,1992,driver,0,2
25-39,none,belted,1,m,31,1991,driver,0,2
40-54,airbag,belted,0,m,27,1998,driver,0,3
40-54,none,belted,1,f,16,1994,pass,0,1
25-39,airbag,belted,0,m,64,1994,driver,1,1
25-39,none,belted,1,m,59,1985,driver,0,1
40-54,airbag,belted,0,f,74,2001,driver,0,1
40-54,airbag,belted,1,m,75,1998,driver,1,1
40-54,airbag,none,1,f,22,2001,driver,1,4
40-54,airbag,none,1,m,61,1994,driver,1,4
25-39,airbag,none,1,f,23,1998,driver,0,0
40-54,airbag,belted,0,m,26,1998,driver,0,3
40-54,airbag,none,1,f,27,2000,driver,1,1
55+,none,none,1,m,41,1989,driver,0,3
25-39,airbag,belted,1,f,37,1996,driver,1,0
40-54,airbag,belted,1,m,42,2000,driver,1,1
40-54,airbag,belted,1,f,18,2000,driver,1,1
40-54,airbag,belted,0,m,83,2000,driver,1,2
40-54,airbag,none,0,f,77,2000,pass,1,3
25-39,airbag,belted,0,m,24,2000,driver,0,3
25-39,airbag,belted,1,m,54,2000,driver,1,2
25-39,none,belted,1,m,18,1989,driver,0,2
40-54,airbag,belted,1,f,17,1997,driver,0,1
40-54,airbag,belted,1,f,36,1994,driver,1,2
25-39,none,belted,1,m,29,1988,driver,0,2
25-39,none,none,1,f,26,1988,pass,0,3
40-54,airbag,belted,1,m,17,2001,driver,1,1
40-54,airbag,belted,1,f,19,2002,driver,1,1
40-54,airbag,belted,1,f,17,2002,pass,1,1
40-54,airbag,none,1,m,26,1997,driver,1,3
40-54,airbag,belted,1,f,18,1997,pass,1,3
40-54,none,none,1,m,23,1994,driver,0,3
40-54,none,none,1,m,23,1994,pass,0,1
40-54,none,belted,1,f,77,1989,driver,0,0
40-54,airbag,none,1,m,22,1997,driver,0,3
40-54,airbag,belted,1,f,19,1995,driver,0,1
40-54,airbag,belted,1,m,22,1995,driver,0,0
40-54,none,belted,0,f,17,1994,driver,0,2
40-54,none,belted,0,f,16,1994,pass,0,0
40-54,airbag,belted,1,f,33,2000,driver,1,0
40-54,airbag,belted,0,m,60,1999,driver,1,0
25-39,none,belted,1,f,49,1989,driver,0,3
40-54,airbag,belted,1,m,27,1999,driver,1,0
40-54,airbag,none,1,f,23,1999,pass,1,3
40-54,airbag,belted,1,m,21,1998,driver,0,0
40-54,airbag,none,1,m,20,1998,pass,0,2
40-54,none,belted,1,f,17,1993,driver,0,1
40-54,none,belted,1,f,45,1993,driver,0,0
40-54,airbag,belted,0,f,36,2001,driver,1,1
40-54,airbag,belted,1,m,22,1999,driver,1,0
